2.500000000000000000e+02,9.835764931669604266e+04,1.195869058923984429e+00,3.393331382130522229e+02,1.489735950356325408e-05
2.600000000000000000e+02,9.824044062170332472e+04,1.194714998621520641e+00,3.392946491973627872e+02,1.490911768790816629e-05
2.700000000000000000e+02,9.812334541871747933e+04,1.193561794164204048e+00,3.392561559361603258e+02,1.492088763272057831e-05
2.800000000000000000e+02,9.800636362312432902e+04,1.192409445107847965e+00,3.392176584279989697e+02,1.493266935226805203e-05
2.900000000000000000e+02,9.788949515035393415e+04,1.191257951008396043e+00,3.391791566714319970e+02,1.494446286083855264e-05
3.000000000000000000e+02,9.777273991588073841e+04,1.190107311421926051e+00,3.391406506650118899e+02,1.495626817274040464e-05
3.100000000000000000e+02,9.765609783522353973e+04,1.188957525904647650e+00,3.391021404072903920e+02,1.496808530230242564e-05
3.200000000000000000e+02,9.753956882394540298e+04,1.187808594012903951e+00,3.390636258968182801e+02,1.497991426387384673e-05
3.300000000000000000e+02,9.742315279765368905e+04,1.186660515303169516e+00,3.390251071321457061e+02,1.499175507182444633e-05
3.400000000000000000e+02,9.730684967200001120e+04,1.185513289332051245e+00,3.389865841118217986e+02,1.500360774054452988e-05
3.500000000000000000e+02,9.719065936268026417e+04,1.184366915656289487e+00,3.389480568343950040e+02,1.501547228444497214e-05
3.600000000000000000e+02,9.707458178543462418e+04,1.183221393832756485e+00,3.389095252984129161e+02,1.502734871795726804e-05
3.700000000000000000e+02,9.695861685604754894e+04,1.182076723418458819e+00,3.388709895024222192e+02,1.503923705553351068e-05
3.800000000000000000e+02,9.684276449034755933e+04,1.180932903970531855e+00,3.388324494449689723e+02,1.505113731164653021e-05
3.900000000000000000e+02,9.672702460420754505e+04,1.179789935046247074e+00,3.387939051245982682e+02,1.506304950078981589e-05
4.000000000000000000e+02,9.661139711354447354e+04,1.178647816203005849e+00,3.387553565398542901e+02,1.507497363747762966e-05
4.100000000000000000e+02,9.649588193431966647e+04,1.177506546998344561e+00,3.387168036892806526e+02,1.508690973624497557e-05
4.200000000000000000e+02,9.638047898253834865e+04,1.176366126989928595e+00,3.386782465714199475e+02,1.509885781164772179e-05
4.300000000000000000e+02,9.626518817425020097e+04,1.175226555735559009e+00,3.386396851848139704e+02,1.511081787826253624e-05
4.400000000000000000e+02,9.615000942554888024e+04,1.174087832793168529e+00,3.386011195280037214e+02,1.512278995068696452e-05
4.500000000000000000e+02,9.603494265257212101e+04,1.172949957720820446e+00,3.385625495995294614e+02,1.513477404353950609e-05
4.600000000000000000e+02,9.591998777150193928e+04,1.171812930076712833e+00,3.385239753979303714e+02,1.514677017145957030e-05
4.700000000000000000e+02,9.580514469856429787e+04,1.170676749419174101e+00,3.384853969217451777e+02,1.515877834910759155e-05
4.800000000000000000e+02,9.569041335002938285e+04,1.169541415306666998e+00,3.384468141695113559e+02,1.517079859116496321e-05
4.900000000000000000e+02,9.557579364221131254e+04,1.168406927297785058e+00,3.384082271397658701e+02,1.518283091233418672e-05
5.000000000000000000e+02,9.546128549146842852e+04,1.167273284951255263e+00,3.383696358310447749e+02,1.519487532733881737e-05
5.100000000000000000e+02,9.534688881420296093e+04,1.166140487825935601e+00,3.383310402418831586e+02,1.520693185092355577e-05
5.200000000000000000e+02,9.523260352686126134e+04,1.165008535480817953e+00,3.382924403708155410e+02,1.521900049785423432e-05
5.300000000000000000e+02,9.511842954593374452e+04,1.163877427475025872e+00,3.382538362163753050e+02,1.523108128291789342e-05
5.400000000000000000e+02,9.500436678795472835e+04,1.162747163367814585e+00,3.382152277770953219e+02,1.524317422092280353e-05
5.500000000000000000e+02,9.489041516950265213e+04,1.161617742718573210e+00,3.381766150515073264e+02,1.525527932669847527e-05
5.600000000000000000e+02,9.477657460719975643e+04,1.160489165086820762e+00,3.381379980381423707e+02,1.526739661509575097e-05
5.700000000000000000e+02,9.466284501771243231e+04,1.159361430032210816e+00,3.380993767355307682e+02,1.527952610098678429e-05
5.800000000000000000e+02,9.454922631775093032e+04,1.158234537114528617e+00,3.380607511422016955e+02,1.529166779926507751e-05
5.900000000000000000e+02,9.443571842406941869e+04,1.157108485893690197e+00,3.380221212566838744e+02,1.530382172484557980e-05
6.000000000000000000e+02,9.432232125346604153e+04,1.155983275929745036e+00,3.379834870775048898e+02,1.531598789266466008e-05
6.100000000000000000e+02,9.420903472278293339e+04,1.154858906782876282e+00,3.379448486031917014e+02,1.532816631768013415e-05
6.200000000000000000e+02,9.409585874890591367e+04,1.153735378013396096e+00,3.379062058322702455e+02,1.534035701487137312e-05
6.300000000000000000e+02,9.398279324876495230e+04,1.152612689181752081e+00,3.378675587632656629e+02,1.535255999923924915e-05
6.400000000000000000e+02,9.386983813933357305e+04,1.151490839848520631e+00,3.378289073947024121e+02,1.536477528580625749e-05
6.500000000000000000e+02,9.375699333762953756e+04,1.150369829574414249e+00,3.377902517251039285e+02,1.537700288961646900e-05
6.600000000000000000e+02,9.364425876071414677e+04,1.149249657920274226e+00,3.377515917529929652e+02,1.538924282573564536e-05
6.700000000000000000e+02,9.353163432569266297e+04,1.148130324447075523e+00,3.377129274768912524e+02,1.540149510925120858e-05
6.800000000000000000e+02,9.341911994971413515e+04,1.147011828715925219e+00,3.376742588953197810e+02,1.541375975527231552e-05
6.900000000000000000e+02,9.330671554997147177e+04,1.145894170288062508e+00,3.376355860067986896e+02,1.542603677892987488e-05
7.000000000000000000e+02,9.319442104370126617e+04,1.144777348724857813e+00,3.375969088098473776e+02,1.543832619537661828e-05
7.100000000000000000e+02,9.308223634818407299e+04,1.143661363587816115e+00,3.375582273029841645e+02,1.545062801978706304e-05
7.200000000000000000e+02,9.297016138074394257e+04,1.142546214438571184e+00,3.375195414847266875e+02,1.546294226735764094e-05
7.300000000000000000e+02,9.285819605874895933e+04,1.141431900838891567e+00,3.374808513535917882e+02,1.547526895330666766e-05
7.400000000000000000e+02,9.274634029961073247e+04,1.140318422350675931e+00,3.374421569080953418e+02,1.548760809287439029e-05
7.500000000000000000e+02,9.263459402078473067e+04,1.139205778535957059e+00,3.374034581467524276e+02,1.549995970132306183e-05
7.600000000000000000e+02,9.252295713977006380e+04,1.138093968956898294e+00,3.373647550680772724e+02,1.551232379393691069e-05
7.700000000000000000e+02,9.241142957410951203e+04,1.136982993175794432e+00,3.373260476705831934e+02,1.552470038602226269e-05
7.800000000000000000e+02,9.230001124138964224e+04,1.135872850755074381e+00,3.372873359527828825e+02,1.553708949290750037e-05
7.900000000000000000e+02,9.218870205924058973e+04,1.134763541257297614e+00,3.372486199131878379e+02,1.554949112994312403e-05
8.000000000000000000e+02,9.207750194533620379e+04,1.133655064245155941e+00,3.372098995503089895e+02,1.556190531250181941e-05
8.100000000000000000e+02,9.196641081739397487e+04,1.132547419281473289e+00,3.371711748626563008e+02,1.557433205597845438e-05
8.200000000000000000e+02,9.185542859317504917e+04,1.131440605929206589e+00,3.371324458487388256e+02,1.558677137579011278e-05
8.300000000000000000e+02,9.174455519048401038e+04,1.130334623751441114e+00,3.370937125070649927e+02,1.559922328737621980e-05
8.400000000000000000e+02,9.163379052716937440e+04,1.129229472311399363e+00,3.370549748361421507e+02,1.561168780619841661e-05
8.500000000000000000e+02,9.152313452112291998e+04,1.128125151172431728e+00,3.370162328344768525e+02,1.562416494774075007e-05
8.600000000000000000e+02,9.141258709028018347e+04,1.127021659898021833e+00,3.369774865005749120e+02,1.563665472750964567e-05
8.700000000000000000e+02,9.130214815262019692e+04,1.125918998051785413e+00,3.369387358329410631e+02,1.564915716103392447e-05
8.800000000000000000e+02,9.119181762616558990e+04,1.124817165197470326e+00,3.368999808300794143e+02,1.566167226386487758e-05
8.900000000000000000e+02,9.108159542898250220e+04,1.123716160898956318e+00,3.368612214904930511e+02,1.567420005157628657e-05
9.000000000000000000e+02,9.097148147918055474e+04,1.122615984720253701e+00,3.368224578126843198e+02,1.568674053976449454e-05
9.100000000000000000e+02,9.086147569491298054e+04,1.121516636225506902e+00,3.367836897951546575e+02,1.569929374404836891e-05
9.200000000000000000e+02,9.075157799437643553e+04,1.120418114978991353e+00,3.367449174364045916e+02,1.571185968006938950e-05
9.300000000000000000e+02,9.064178829581099853e+04,1.119320420545112382e+00,3.367061407349339106e+02,1.572443836349172644e-05
9.400000000000000000e+02,9.053210651750034594e+04,1.118223552488410322e+00,3.366673596892414935e+02,1.573702981000219952e-05
9.500000000000000000e+02,9.042253257777148974e+04,1.117127510373555177e+00,3.366285742978253097e+02,1.574963403531034255e-05
9.600000000000000000e+02,9.031306639499499579e+04,1.116032293765349737e+00,3.365897845591824762e+02,1.576225105514846440e-05
9.700000000000000000e+02,9.020370788758479466e+04,1.114937902228728683e+00,3.365509904718093139e+02,1.577488088527165570e-05
9.800000000000000000e+02,9.009445697399821074e+04,1.113844335328757706e+00,3.365121920342012345e+02,1.578752354145785666e-05
9.900000000000000000e+02,8.998531357273603498e+04,1.112751592630635278e+00,3.364733892448528536e+02,1.580017903950787738e-05
1.000000000000000000e+03,8.987627760234232119e+04,1.111659673699690432e+00,3.364345821022577638e+02,1.581284739524543173e-05
1.010000000000000000e+03,8.976734898140469159e+04,1.110568578101385873e+00,3.363957706049088756e+02,1.582552862451717121e-05
1.020000000000000000e+03,8.965852762855391484e+04,1.109478305401313536e+00,3.363569547512981330e+02,1.583822274319277650e-05
1.030000000000000000e+03,8.954981346246428438e+04,1.108388855165199471e+00,3.363181345399166275e+02,1.585092976716491331e-05
1.040000000000000000e+03,8.944120640185337106e+04,1.107300226958900513e+00,3.362793099692545979e+02,1.586364971234931719e-05
1.050000000000000000e+03,8.933270636548197945e+04,1.106212420348404946e+00,3.362404810378014304e+02,1.587638259468483409e-05
1.060000000000000000e+03,8.922431327215430792e+04,1.105125434899832726e+00,3.362016477440456015e+02,1.588912843013347466e-05
1.070000000000000000e+03,8.911602704071783228e+04,1.104039270179436150e+00,3.361628100864747353e+02,1.590188723468038368e-05
1.080000000000000000e+03,8.900784759006332024e+04,1.102953925753599185e+00,3.361239680635756599e+02,1.591465902433394854e-05
1.090000000000000000e+03,8.889977483912478783e+04,1.101869401188836806e+00,3.360851216738341805e+02,1.592744381512581952e-05
1.100000000000000000e+03,8.879180870687952847e+04,1.100785696051796547e+00,3.360462709157353629e+02,1.594024162311093355e-05
1.110000000000000000e+03,8.868394911234801111e+04,1.099702809909256729e+00,3.360074157877634207e+02,1.595305246436756500e-05
1.120000000000000000e+03,8.857619597459395300e+04,1.098620742328127120e+00,3.359685562884015440e+02,1.596587635499737651e-05
1.130000000000000000e+03,8.846854921272437787e+04,1.097539492875451161e+00,3.359296924161321272e+02,1.597871331112541901e-05
1.140000000000000000e+03,8.836100874588933948e+04,1.096459061118400857e+00,3.358908241694368257e+02,1.599156334890021978e-05
1.150000000000000000e+03,8.825357449328227085e+04,1.095379446624282993e+00,3.358519515467962151e+02,1.600442648449377570e-05
1.160000000000000000e+03,8.814624637413960590e+04,1.094300648960533362e+00,3.358130745466900748e+02,1.601730273410163115e-05
1.170000000000000000e+03,8.803902430774104141e+04,1.093222667694720984e+00,3.357741931675973888e+02,1.603019211394290176e-05
1.180000000000000000e+03,8.793190821340934781e+04,1.092145502394545442e+00,3.357353074079961175e+02,1.604309464026030827e-05
1.190000000000000000e+03,8.782489801051052928e+04,1.091069152627838879e+00,3.356964172663634258e+02,1.605601032932021718e-05
1.200000000000000000e+03,8.771799361845354724e+04,1.089993617962563777e+00,3.356575227411756828e+02,1.606893919741270854e-05
1.210000000000000000e+03,8.761119495669068419e+04,1.088918897966816068e+00,3.356186238309081205e+02,1.608188126085153866e-05
1.220000000000000000e+03,8.750450194471712166e+04,1.087844992208820916e+00,3.355797205340355163e+02,1.609483653597429935e-05
1.230000000000000000e+03,8.739791450207118760e+04,1.086771900256936485e+00,3.355408128490312833e+02,1.610780503914234339e-05
1.240000000000000000e+03,8.729143254833431274e+04,1.085699621679651727e+00,3.355019007743683233e+02,1.612078678674089974e-05
1.250000000000000000e+03,8.718505600313089963e+04,1.084628156045588154e+00,3.354629843085184007e+02,1.613378179517906672e-05
1.260000000000000000e+03,8.707878478612851177e+04,1.083557502923498062e+00,3.354240634499526550e+02,1.614679008088987645e-05
1.270000000000000000e+03,8.697261881703758263e+04,1.082487661882264751e+00,3.353851381971411456e+02,1.615981166033034561e-05
1.280000000000000000e+03,8.686655801561161934e+04,1.081418632490902976e+00,3.353462085485530793e+02,1.617284654998149578e-05
1.290000000000000000e+03,8.676060230164724635e+04,1.080350414318560937e+00,3.353072745026568668e+02,1.618589476634836366e-05
1.300000000000000000e+03,8.665475159498385619e+04,1.079283006934515621e+00,3.352683360579199530e+02,1.619895632596013313e-05
1.310000000000000000e+03,8.654900581550398783e+04,1.078216409908177464e+00,3.352293932128089295e+02,1.621203124537006415e-05
1.320000000000000000e+03,8.644336488313302107e+04,1.077150622809086578e+00,3.351904459657895359e+02,1.622511954115564859e-05
1.330000000000000000e+03,8.633782871783935116e+04,1.076085645206915853e+00,3.351514943153264880e+02,1.623822122991852893e-05
1.340000000000000000e+03,8.623239723963431607e+04,1.075021476671469856e+00,3.351125382598837064e+02,1.625133632828462362e-05
1.350000000000000000e+03,8.612707036857210915e+04,1.073958116772683269e+00,3.350735777979243721e+02,1.626446485290415755e-05
1.360000000000000000e+03,8.602184802474982280e+04,1.072895565080622227e+00,3.350346129279105298e+02,1.627760682045168919e-05
1.370000000000000000e+03,8.591673012830749212e+04,1.071833821165485201e+00,3.349956436483034281e+02,1.629076224762613428e-05
1.380000000000000000e+03,8.581171659942805127e+04,1.070772884597602115e+00,3.349566699575634630e+02,1.630393115115083021e-05
1.390000000000000000e+03,8.570680735833718791e+04,1.069712754947432565e+00,3.349176918541501209e+02,1.631711354777357669e-05
1.400000000000000000e+03,8.560200232530351786e+04,1.068653431785569374e+00,3.348787093365219789e+02,1.633030945426667979e-05
1.410000000000000000e+03,8.549730142063849780e+04,1.067594914682735707e+00,3.348397224031367045e+02,1.634351888742696887e-05
1.420000000000000000e+03,8.539270456469642522e+04,1.066537203209786400e+00,3.348007310524511695e+02,1.635674186407586096e-05
1.430000000000000000e+03,8.528821167787429295e+04,1.065480296937706850e+00,3.347617352829212223e+02,1.636997840105940821e-05
1.440000000000000000e+03,8.518382268061203649e+04,1.064424195437615239e+00,3.347227350930018588e+02,1.638322851524829786e-05
1.450000000000000000e+03,8.507953749339224305e+04,1.063368898280758978e+00,3.346837304811472222e+02,1.639649222353796408e-05
1.460000000000000000e+03,8.497535603674039885e+04,1.062314405038518927e+00,3.346447214458105464e+02,1.640976954284854389e-05
1.470000000000000000e+03,8.487127823122462723e+04,1.061260715282405842e+00,3.346057079854442122e+02,1.642306049012499578e-05
1.480000000000000000e+03,8.476730399745593604e+04,1.060207828584062595e+00,3.345666900984995209e+02,1.643636508233707936e-05
1.490000000000000000e+03,8.466343325608783925e+04,1.059155744515261288e+00,3.345276677834270345e+02,1.644968333647947733e-05
1.500000000000000000e+03,8.455966592781676445e+04,1.058104462647907695e+00,3.344886410386764055e+02,1.646301526957173451e-05
1.510000000000000000e+03,8.445600193338181998e+04,1.057053982554038152e+00,3.344496098626964340e+02,1.647636089865836965e-05
1.520000000000000000e+03,8.435244119356467854e+04,1.056004303805818445e+00,3.344105742539348398e+02,1.648972024080892960e-05
1.530000000000000000e+03,8.424898362918983912e+04,1.054955425975548478e+00,3.343715342108386039e+02,1.650309331311794871e-05
1.540000000000000000e+03,8.414562916112435050e+04,1.053907348635657160e+00,3.343324897318537978e+02,1.651648013270508430e-05
1.550000000000000000e+03,8.404237771027795679e+04,1.052860071358704852e+00,3.342934408154254129e+02,1.652988071671511333e-05
1.560000000000000000e+03,8.393922919760305376e+04,1.051813593717384032e+00,3.342543874599978153e+02,1.654329508231796962e-05
1.570000000000000000e+03,8.383618354409463063e+04,1.050767915284517517e+00,3.342153296640141775e+02,1.655672324670880486e-05
1.580000000000000000e+03,8.373324067079031374e+04,1.049723035633059354e+00,3.341762674259171035e+02,1.657016522710802247e-05
1.590000000000000000e+03,8.363040049877026468e+04,1.048678954336094815e+00,3.341372007441478900e+02,1.658362104076133186e-05
1.600000000000000000e+03,8.352766294915731123e+04,1.047635670966840626e+00,3.340981296171473218e+02,1.659709070493975853e-05
1.610000000000000000e+03,8.342502794311675825e+04,1.046593185098643852e+00,3.340590540433549336e+02,1.661057423693973898e-05
1.620000000000000000e+03,8.332249540185654769e+04,1.045551496304983008e+00,3.340199740212096344e+02,1.662407165408311732e-05
1.630000000000000000e+03,8.322006524662715674e+04,1.044510604159468503e+00,3.339808895491492535e+02,1.663758297371718928e-05
1.640000000000000000e+03,8.311773739872148144e+04,1.043470508235839755e+00,3.339418006256107674e+02,1.665110821321480391e-05
1.650000000000000000e+03,8.301551177947506949e+04,1.042431208107969409e+00,3.339027072490302430e+02,1.666464738997433303e-05
1.660000000000000000e+03,8.291338831026585831e+04,1.041392703349859561e+00,3.338636094178427811e+02,1.667820052141975599e-05
1.670000000000000000e+03,8.281136691251440789e+04,1.040354993535644867e+00,3.338245071304826297e+02,1.669176762500068333e-05
1.680000000000000000e+03,8.270944750768366794e+04,1.039318078239589882e+00,3.337854003853831841e+02,1.670534871819242458e-05
1.690000000000000000e+03,8.260763001727897790e+04,1.038281957036090164e+00,3.337462891809768166e+02,1.671894381849600518e-05
1.700000000000000000e+03,8.250591436284828524e+04,1.037246629499672945e+00,3.337071735156949899e+02,1.673255294343822073e-05
1.710000000000000000e+03,8.240430046598182525e+04,1.036212095204995354e+00,3.336680533879682571e+02,1.674617611057169453e-05
1.720000000000000000e+03,8.230278824831233942e+04,1.035178353726846412e+00,3.336289287962264325e+02,1.675981333747490810e-05
1.730000000000000000e+03,8.220137763151500258e+04,1.034145404640146371e+00,3.335897997388981935e+02,1.677346464175223171e-05
1.740000000000000000e+03,8.210006853730733565e+04,1.033113247519946265e+00,3.335506662144113079e+02,1.678713004103397512e-05
1.750000000000000000e+03,8.199886088744919107e+04,1.032081881941426804e+00,3.335115282211927479e+02,1.680080955297648252e-05
1.760000000000000000e+03,8.189775460374285467e+04,1.031051307479900814e+00,3.334723857576685191e+02,1.681450319526207153e-05
1.770000000000000000e+03,8.179674960803295835e+04,1.030021523710811460e+00,3.334332388222637178e+02,1.682821098559920595e-05
1.780000000000000000e+03,8.169584582220646553e+04,1.028992530209733580e+00,3.333940874134024739e+02,1.684193294172241790e-05
1.790000000000000000e+03,8.159504316819271480e+04,1.027964326552372576e+00,3.333549315295080646e+02,1.685566908139242973e-05
1.800000000000000000e+03,8.149434156796328898e+04,1.026936912314564410e+00,3.333157711690028009e+02,1.686941942239616763e-05
1.810000000000000000e+03,8.139374094353205874e+04,1.025910287072275828e+00,3.332766063303080273e+02,1.688318398254683611e-05
1.820000000000000000e+03,8.129324121695531358e+04,1.024884450401605251e+00,3.332374370118443494e+02,1.689696277968390451e-05
1.830000000000000000e+03,8.119284231033144169e+04,1.023859401878780995e+00,3.331982632120311791e+02,1.691075583167322551e-05
1.840000000000000000e+03,8.109254414580122102e+04,1.022835141080162824e+00,3.331590849292871894e+02,1.692456315640701828e-05
1.850000000000000000e+03,8.099234664554761548e+04,1.021811667582240846e+00,3.331199021620300869e+02,1.693838477180395309e-05
1.860000000000000000e+03,8.089224973179586232e+04,1.020788980961636394e+00,3.330807149086766685e+02,1.695222069580917172e-05
1.870000000000000000e+03,8.079225332681338477e+04,1.019767080795102032e+00,3.330415231676428220e+02,1.696607094639432468e-05
1.880000000000000000e+03,8.069235735290985031e+04,1.018745966659520219e+00,3.330023269373433550e+02,1.697993554155765930e-05
1.890000000000000000e+03,8.059256173243701051e+04,1.017725638131903088e+00,3.329631262161923928e+02,1.699381449932407397e-05
1.900000000000000000e+03,8.049286638778903580e+04,1.016706094789397552e+00,3.329239210026029241e+02,1.700770783774501987e-05
1.910000000000000000e+03,8.039327124140197702e+04,1.015687336209276870e+00,3.328847112949871416e+02,1.702161557489876523e-05
1.920000000000000000e+03,8.029377621575427474e+04,1.014669361968947969e+00,3.328454970917561582e+02,1.703553772889026323e-05
1.930000000000000000e+03,8.019438123336636636e+04,1.013652171645946787e+00,3.328062783913203475e+02,1.704947431785130442e-05
1.940000000000000000e+03,8.009508621680083161e+04,1.012635764817940487e+00,3.327670551920890603e+02,1.706342535994049981e-05
1.950000000000000000e+03,7.999589108866242168e+04,1.011620141062727019e+00,3.327278274924706238e+02,1.707739087334337233e-05
1.960000000000000000e+03,7.989679577159800101e+04,1.010605299958235781e+00,3.326885952908726267e+02,1.709137087627234669e-05
1.970000000000000000e+03,7.979780018829643086e+04,1.009591241082525626e+00,3.326493585857015205e+02,1.710536538696685101e-05
1.980000000000000000e+03,7.969890426148870029e+04,1.008577964013786410e+00,3.326101173753629041e+02,1.711937442369334731e-05
1.990000000000000000e+03,7.960010791394791158e+04,1.007565468330340108e+00,3.325708716582615807e+02,1.713339800474532811e-05
2.000000000000000000e+03,7.950141106848906202e+04,1.006553753610636148e+00,3.325316214328011597e+02,1.714743614844348250e-05
2.010000000000000000e+03,7.940281364796939306e+04,1.005542819433258517e+00,3.324923666973845116e+02,1.716148887313558087e-05
2.020000000000000000e+03,7.930431557528796839e+04,1.004532665376918432e+00,3.324531074504134835e+02,1.717555619719667487e-05
2.030000000000000000e+03,7.920591677338599402e+04,1.003523291020460118e+00,3.324138436902890703e+02,1.718963813902901945e-05
2.040000000000000000e+03,7.910761716524657095e+04,1.002514695942856582e+00,3.323745754154110728e+02,1.720373471706222873e-05
2.050000000000000000e+03,7.900941667389491340e+04,1.001506879723213173e+00,3.323353026241787234e+02,1.721784594975321500e-05
2.060000000000000000e+03,7.891131522239804326e+04,1.000499841940764023e+00,3.322960253149900609e+02,1.723197185558634120e-05
2.070000000000000000e+03,7.881331273386505200e+04,9.994935821748760496e-01,3.322567434862422147e+02,1.724611245307335316e-05
2.080000000000000000e+03,7.871540913144692604e+04,9.984881000050441768e-01,3.322174571363314044e+02,1.726026776075356253e-05
2.090000000000000000e+03,7.861760433833659044e+04,9.974833950108957792e-01,3.321781662636529973e+02,1.727443779719376211e-05
2.100000000000000000e+03,7.851989827776889433e+04,9.964794667721881272e-01,3.321388708666012803e+02,1.728862258098835458e-05
2.110000000000000000e+03,7.842229087302055268e+04,9.954763148688091645e-01,3.320995709435696313e+02,1.730282213075937285e-05
2.120000000000000000e+03,7.832478204741020454e+04,9.944739388807767311e-01,3.320602664929504613e+02,1.731703646515653762e-05
2.130000000000000000e+03,7.822737172429834027e+04,9.934723383882400061e-01,3.320209575131353290e+02,1.733126560285728790e-05
2.140000000000000000e+03,7.813005982708735974e+04,9.924715129714786199e-01,3.319816440025147699e+02,1.734550956256683863e-05
2.150000000000000000e+03,7.803284627922139771e+04,9.914714622109016551e-01,3.319423259594783531e+02,1.735976836301824839e-05
2.160000000000000000e+03,7.793573100418652757e+04,9.904721856870497554e-01,3.319030033824147381e+02,1.737404202297241604e-05
2.170000000000000000e+03,7.783871392551067402e+04,9.894736829805941269e-01,3.318636762697116183e+02,1.738833056121816883e-05
2.180000000000000000e+03,7.774179496676343842e+04,9.884759536723353168e-01,3.318243446197558342e+02,1.740263399657232334e-05
2.190000000000000000e+03,7.764497405155627348e+04,9.874789973432049894e-01,3.317850084309330896e+02,1.741695234787968215e-05
2.200000000000000000e+03,7.754825110354248318e+04,9.864828135742654824e-01,3.317456677016282924e+02,1.743128563401312526e-05
2.210000000000000000e+03,7.745162604641704820e+04,9.854874019467090296e-01,3.317063224302253275e+02,1.744563387387364402e-05
2.220000000000000000e+03,7.735509880391677143e+04,9.844927620418590930e-01,3.316669726151071131e+02,1.745999708639036480e-05
2.230000000000000000e+03,7.725866929982010333e+04,9.834988934411681427e-01,3.316276182546556583e+02,1.747437529052066086e-05
2.240000000000000000e+03,7.716233745794736024e+04,9.825057957262205433e-01,3.315882593472520057e+02,1.748876850525013196e-05
2.250000000000000000e+03,7.706610320216041873e+04,9.815134684787296671e-01,3.315488958912761746e+02,1.750317674959269248e-05
2.260000000000000000e+03,7.696996645636297762e+04,9.805219112805400039e-01,3.315095278851073886e+02,1.751760004259061209e-05
2.270000000000000000e+03,7.687392714450035419e+04,9.795311237136262728e-01,3.314701553271237913e+02,1.753203840331455637e-05
2.280000000000000000e+03,7.677798519055958604e+04,9.785411053600939768e-01,3.314307782157025031e+02,1.754649185086363429e-05
2.290000000000000000e+03,7.668214051856935839e+04,9.775518558021779603e-01,3.313913965492198486e+02,1.756096040436546933e-05
2.300000000000000000e+03,7.658639305260000401e+04,9.765633746222444067e-01,3.313520103260511291e+02,1.757544408297622319e-05
2.310000000000000000e+03,7.649074271676343051e+04,9.755756614027885076e-01,3.313126195445706230e+02,1.758994290588066696e-05
2.320000000000000000e+03,7.639518943521325127e+04,9.745887157264370160e-01,3.312732242031516989e+02,1.760445689229219807e-05
