6.894760000000000666e+00,1.350000000000000089e+00,7.239497999999999767e-01,1.697799999999999955e+03,2.177573904179408544e+02,2.242999999999999883e+00
6.894760000000000666e+00,1.350000000000000089e+00,7.584236000000000866e-01,1.697799999999999955e+03,2.158409785932721832e+02,2.176200000000000134e+00
6.894760000000000666e+00,1.350000000000000089e+00,7.928974000000000855e-01,1.697799999999999955e+03,2.139857288481141495e+02,2.114700000000000024e+00
6.894760000000000666e+00,1.400000000000000133e+00,5.515808000000000932e-01,1.702500000000000000e+03,2.294087665647298593e+02,2.721499999999999808e+00
6.894760000000000666e+00,1.400000000000000133e+00,5.860546000000000921e-01,1.702500000000000000e+03,2.270948012232416033e+02,2.612299999999999844e+00
6.894760000000000666e+00,1.400000000000000133e+00,6.205284000000000910e-01,1.702500000000000000e+03,2.248725790010193464e+02,2.513999999999999790e+00
6.894760000000000666e+00,1.400000000000000133e+00,6.550022000000000899e-01,1.702500000000000000e+03,2.227319062181447293e+02,2.424799999999999844e+00
6.894760000000000666e+00,1.400000000000000133e+00,6.894760000000000888e-01,1.702500000000000000e+03,2.206625891946992510e+02,2.343599999999999905e+00
6.894760000000000666e+00,1.400000000000000133e+00,7.239497999999999767e-01,1.702500000000000000e+03,2.186646279306829683e+02,2.269400000000000084e+00
6.894760000000000666e+00,1.400000000000000133e+00,7.584236000000000866e-01,1.702500000000000000e+03,2.167176350662589073e+02,2.201099999999999834e+00
6.894760000000000666e+00,1.400000000000000133e+00,7.928974000000000855e-01,1.702500000000000000e+03,2.148419979612639850e+02,2.138199999999999878e+00
6.894760000000000666e+00,1.450000000000000178e+00,5.515808000000000932e-01,1.704700000000000045e+03,2.301325178389398332e+02,2.758300000000000196e+00
6.894760000000000666e+00,1.450000000000000178e+00,5.860546000000000921e-01,1.704700000000000045e+03,2.277879714576962158e+02,2.646500000000000075e+00
6.894760000000000666e+00,1.450000000000000178e+00,6.205284000000000910e-01,1.704700000000000045e+03,2.255351681957186543e+02,2.545799999999999841e+00
6.894760000000000666e+00,1.450000000000000178e+00,6.550022000000000899e-01,1.704700000000000045e+03,2.233639143730886474e+02,2.454499999999999904e+00
6.894760000000000666e+00,1.450000000000000178e+00,6.894760000000000888e-01,1.704700000000000045e+03,2.212640163098878361e+02,2.371500000000000163e+00
6.894760000000000666e+00,1.450000000000000178e+00,7.239497999999999767e-01,1.704700000000000045e+03,2.192354740061161920e+02,2.295399999999999885e+00
6.894760000000000666e+00,1.450000000000000178e+00,7.584236000000000866e-01,1.704700000000000045e+03,2.172782874617736866e+02,2.225600000000000023e+00
6.894760000000000666e+00,1.450000000000000178e+00,7.928974000000000855e-01,1.704700000000000045e+03,2.153720693170234597e+02,2.161300000000000221e+00
6.894760000000000666e+00,1.500000000000000222e+00,5.515808000000000932e-01,1.704799999999999955e+03,2.305504587155963065e+02,2.793600000000000083e+00
6.894760000000000666e+00,1.500000000000000222e+00,5.860546000000000921e-01,1.704799999999999955e+03,2.281651376146789119e+02,2.678999999999999826e+00
6.894760000000000666e+00,1.500000000000000222e+00,6.205284000000000910e-01,1.704799999999999955e+03,2.258817533129459605e+02,2.575899999999999856e+00
6.894760000000000666e+00,1.500000000000000222e+00,6.550022000000000899e-01,1.704799999999999955e+03,2.236901121304790934e+02,2.482400000000000162e+00
6.894760000000000666e+00,1.500000000000000222e+00,6.894760000000000888e-01,1.704799999999999955e+03,2.215698267074413650e+02,2.397400000000000198e+00
6.894760000000000666e+00,1.500000000000000222e+00,7.239497999999999767e-01,1.704799999999999955e+03,2.195208970438328038e+02,2.319599999999999884e+00
6.894760000000000666e+00,1.500000000000000222e+00,7.584236000000000866e-01,1.704799999999999955e+03,2.175331294597349654e+02,2.248200000000000198e+00
6.894760000000000666e+00,1.500000000000000222e+00,7.928974000000000855e-01,1.704799999999999955e+03,2.156167176350662373e+02,2.182300000000000129e+00
6.894760000000000666e+00,1.550000000000000266e+00,5.515808000000000932e-01,1.703200000000000045e+03,2.306625891946992795e+02,2.825099999999999945e+00
6.894760000000000666e+00,1.550000000000000266e+00,5.860546000000000921e-01,1.703200000000000045e+03,2.282670744138634120e+02,2.707800000000000207e+00
6.894760000000000666e+00,1.550000000000000266e+00,6.205284000000000910e-01,1.703200000000000045e+03,2.259633027522935436e+02,2.602199999999999847e+00
6.894760000000000666e+00,1.550000000000000266e+00,6.550022000000000899e-01,1.703200000000000045e+03,2.237410805300713434e+02,2.506699999999999928e+00
6.894760000000000666e+00,1.550000000000000266e+00,6.894760000000000888e-01,1.703200000000000045e+03,2.216106014271151707e+02,2.419799999999999951e+00
6.894760000000000666e+00,1.550000000000000266e+00,7.239497999999999767e-01,1.703200000000000045e+03,2.195412844036696924e+02,2.340300000000000047e+00
6.894760000000000666e+00,1.550000000000000266e+00,7.584236000000000866e-01,1.703200000000000045e+03,2.175433231396533813e+02,2.267399999999999860e+00
6.894760000000000666e+00,1.550000000000000266e+00,7.928974000000000855e-01,1.703200000000000045e+03,2.156065239551477930e+02,2.200200000000000156e+00
6.894760000000000666e+00,1.600000000000000311e+00,5.515808000000000932e-01,1.700299999999999955e+03,2.305402650356778622e+02,2.851100000000000190e+00
6.894760000000000666e+00,1.600000000000000311e+00,5.860546000000000921e-01,1.700299999999999955e+03,2.281243628950051061e+02,2.731399999999999828e+00
6.894760000000000666e+00,1.600000000000000311e+00,6.205284000000000910e-01,1.700299999999999955e+03,2.258103975535167933e+02,2.623699999999999921e+00
6.894760000000000666e+00,1.600000000000000311e+00,6.550022000000000899e-01,1.700299999999999955e+03,2.235779816513761489e+02,2.526299999999999990e+00
6.894760000000000666e+00,1.600000000000000311e+00,6.894760000000000888e-01,1.700299999999999955e+03,2.214271151885830591e+02,2.437699999999999978e+00
6.894760000000000666e+00,1.600000000000000311e+00,7.239497999999999767e-01,1.700299999999999955e+03,2.193476044852191649e+02,2.356799999999999784e+00
6.894760000000000666e+00,1.600000000000000311e+00,7.584236000000000866e-01,1.700299999999999955e+03,2.173394495412843810e+02,2.282599999999999962e+00
6.894760000000000666e+00,1.600000000000000311e+00,7.928974000000000855e-01,1.700299999999999955e+03,2.153924566768603484e+02,2.214300000000000157e+00
6.894760000000000666e+00,1.650000000000000355e+00,5.515808000000000932e-01,1.696500000000000000e+03,2.302242609582058890e+02,2.870999999999999996e+00
6.894760000000000666e+00,1.650000000000000355e+00,5.860546000000000921e-01,1.696500000000000000e+03,2.277981651376146601e+02,2.749299999999999855e+00
6.894760000000000666e+00,1.650000000000000355e+00,6.205284000000000910e-01,1.696500000000000000e+03,2.254740061162079598e+02,2.639899999999999913e+00
6.894760000000000666e+00,1.650000000000000355e+00,6.550022000000000899e-01,1.696500000000000000e+03,2.232313965341488142e+02,2.541100000000000136e+00
6.894760000000000666e+00,1.650000000000000355e+00,6.894760000000000888e-01,1.696500000000000000e+03,2.210703363914372801e+02,2.451200000000000045e+00
6.894760000000000666e+00,1.650000000000000355e+00,7.239497999999999767e-01,1.696500000000000000e+03,2.189908256880734143e+02,2.369200000000000195e+00
6.894760000000000666e+00,1.650000000000000355e+00,7.584236000000000866e-01,1.696500000000000000e+03,2.169724770642201861e+02,2.294000000000000039e+00
6.894760000000000666e+00,1.650000000000000355e+00,7.928974000000000855e-01,1.696500000000000000e+03,2.150152905198776807e+02,2.224899999999999878e+00
6.894760000000000666e+00,1.700000000000000400e+00,5.515808000000000932e-01,1.692000000000000000e+03,2.297655453618756383e+02,2.885600000000000165e+00
6.894760000000000666e+00,1.700000000000000400e+00,5.860546000000000921e-01,1.692000000000000000e+03,2.273292558613659367e+02,2.762399999999999967e+00
6.894760000000000666e+00,1.700000000000000400e+00,6.205284000000000910e-01,1.692000000000000000e+03,2.249949031600407352e+02,2.651699999999999946e+00
6.894760000000000666e+00,1.700000000000000400e+00,6.550022000000000899e-01,1.692000000000000000e+03,2.227522935779816180e+02,2.551800000000000068e+00
6.894760000000000666e+00,1.700000000000000400e+00,6.894760000000000888e-01,1.692000000000000000e+03,2.205912334352701123e+02,2.460999999999999854e+00
6.894760000000000666e+00,1.700000000000000400e+00,7.239497999999999767e-01,1.692000000000000000e+03,2.185015290519877453e+02,2.378200000000000092e+00
6.894760000000000666e+00,1.700000000000000400e+00,7.584236000000000866e-01,1.692000000000000000e+03,2.164831804281345171e+02,2.302299999999999791e+00
6.894760000000000666e+00,1.700000000000000400e+00,7.928974000000000855e-01,1.692000000000000000e+03,2.145259938837920402e+02,2.232499999999999929e+00
6.894760000000000666e+00,1.750000000000000444e+00,5.515808000000000932e-01,1.687000000000000000e+03,2.291845056065239703e+02,2.895799999999999930e+00
6.894760000000000666e+00,1.750000000000000444e+00,5.860546000000000921e-01,1.687000000000000000e+03,2.267482161060142687e+02,2.771599999999999842e+00
6.894760000000000666e+00,1.750000000000000444e+00,6.205284000000000910e-01,1.687000000000000000e+03,2.244138634046890672e+02,2.660099999999999909e+00
6.894760000000000666e+00,1.750000000000000444e+00,6.550022000000000899e-01,1.687000000000000000e+03,2.221712538226299500e+02,2.559400000000000119e+00
6.894760000000000666e+00,1.750000000000000444e+00,6.894760000000000888e-01,1.687000000000000000e+03,2.200101936799184443e+02,2.467999999999999972e+00
6.894760000000000666e+00,1.750000000000000444e+00,7.239497999999999767e-01,1.687000000000000000e+03,2.179306829765545217e+02,2.384599999999999831e+00
6.894760000000000666e+00,1.750000000000000444e+00,7.584236000000000866e-01,1.687000000000000000e+03,2.159123343527012935e+02,2.308199999999999807e+00
6.894760000000000666e+00,1.750000000000000444e+00,7.928974000000000855e-01,1.687000000000000000e+03,2.139551478083588165e+02,2.237899999999999778e+00
6.894760000000000666e+00,1.800000000000000488e+00,5.515808000000000932e-01,1.681700000000000045e+03,2.285423037716615511e+02,2.903000000000000025e+00
6.894760000000000666e+00,1.800000000000000488e+00,5.860546000000000921e-01,1.681700000000000045e+03,2.261060142711518779e+02,2.778099999999999792e+00
6.894760000000000666e+00,1.800000000000000488e+00,6.205284000000000910e-01,1.681700000000000045e+03,2.237716615698266764e+02,2.665999999999999925e+00
6.894760000000000666e+00,1.800000000000000488e+00,6.550022000000000899e-01,1.681700000000000045e+03,2.215290519877675592e+02,2.564799999999999969e+00
6.894760000000000666e+00,1.800000000000000488e+00,6.894760000000000888e-01,1.681700000000000045e+03,2.193679918450560535e+02,2.472900000000000098e+00
6.894760000000000666e+00,1.800000000000000488e+00,7.239497999999999767e-01,1.681700000000000045e+03,2.172884811416921309e+02,2.389100000000000001e+00
6.894760000000000666e+00,1.800000000000000488e+00,7.584236000000000866e-01,1.681700000000000045e+03,2.152701325178389595e+02,2.312300000000000022e+00
6.894760000000000666e+00,1.800000000000000488e+00,7.928974000000000855e-01,1.681700000000000045e+03,2.133231396534148416e+02,2.241800000000000015e+00
6.894760000000000666e+00,1.850000000000000533e+00,5.515808000000000932e-01,1.676200000000000045e+03,2.278389398572884659e+02,2.907999999999999918e+00
6.894760000000000666e+00,1.850000000000000533e+00,5.860546000000000921e-01,1.676200000000000045e+03,2.254026503567787643e+02,2.782599999999999962e+00
6.894760000000000666e+00,1.850000000000000533e+00,6.205284000000000910e-01,1.676200000000000045e+03,2.230784913353720640e+02,2.670100000000000140e+00
6.894760000000000666e+00,1.850000000000000533e+00,6.550022000000000899e-01,1.676200000000000045e+03,2.208358817533129468e+02,2.568499999999999783e+00
6.894760000000000666e+00,1.850000000000000533e+00,6.894760000000000888e-01,1.676200000000000045e+03,2.186850152905198854e+02,2.476300000000000168e+00
6.894760000000000666e+00,1.850000000000000533e+00,7.239497999999999767e-01,1.676200000000000045e+03,2.166055045871559628e+02,2.392300000000000093e+00
6.894760000000000666e+00,1.850000000000000533e+00,7.584236000000000866e-01,1.676200000000000045e+03,2.145973496432211789e+02,2.315300000000000136e+00
6.894760000000000666e+00,1.850000000000000533e+00,7.928974000000000855e-01,1.676200000000000045e+03,2.126503567787971178e+02,2.244499999999999940e+00
6.894760000000000666e+00,1.900000000000000577e+00,5.515808000000000932e-01,1.670500000000000000e+03,2.270948012232416033e+02,2.911500000000000199e+00
6.894760000000000666e+00,1.900000000000000577e+00,5.860546000000000921e-01,1.670500000000000000e+03,2.246687054026503461e+02,2.785800000000000054e+00
6.894760000000000666e+00,1.900000000000000577e+00,6.205284000000000910e-01,1.670500000000000000e+03,2.223445463812435889e+02,2.673000000000000043e+00
6.894760000000000666e+00,1.900000000000000577e+00,6.550022000000000899e-01,1.670500000000000000e+03,2.201223241590214172e+02,2.571099999999999941e+00
6.894760000000000666e+00,1.900000000000000577e+00,6.894760000000000888e-01,1.670500000000000000e+03,2.179714576962283559e+02,2.478699999999999903e+00
6.894760000000000666e+00,1.900000000000000577e+00,7.239497999999999767e-01,1.670500000000000000e+03,2.158919469928644332e+02,2.394499999999999851e+00
6.894760000000000666e+00,1.900000000000000577e+00,7.584236000000000866e-01,1.670500000000000000e+03,2.138939857288481221e+02,2.317299999999999915e+00
6.894760000000000666e+00,1.900000000000000577e+00,7.928974000000000855e-01,1.670500000000000000e+03,2.119469928644240326e+02,2.246399999999999952e+00
6.894760000000000666e+00,1.950000000000000622e+00,5.515808000000000932e-01,1.664700000000000045e+03,2.263302752293577953e+02,2.913800000000000168e+00
6.894760000000000666e+00,1.950000000000000622e+00,5.860546000000000921e-01,1.664700000000000045e+03,2.239143730886849823e+02,2.787900000000000045e+00
6.894760000000000666e+00,1.950000000000000622e+00,6.205284000000000910e-01,1.664700000000000045e+03,2.216004077471967264e+02,2.674900000000000055e+00
6.894760000000000666e+00,1.950000000000000622e+00,6.550022000000000899e-01,1.664700000000000045e+03,2.193781855249744979e+02,2.572900000000000187e+00
6.894760000000000666e+00,1.950000000000000622e+00,6.894760000000000888e-01,1.664700000000000045e+03,2.172273190621814365e+02,2.480399999999999938e+00
6.894760000000000666e+00,1.950000000000000622e+00,7.239497999999999767e-01,1.664700000000000045e+03,2.151580020387359582e+02,2.395999999999999908e+00
6.894760000000000666e+00,1.950000000000000622e+00,7.584236000000000866e-01,1.664700000000000045e+03,2.131600407747196471e+02,2.318799999999999972e+00
6.894760000000000666e+00,1.950000000000000622e+00,7.928974000000000855e-01,1.664700000000000045e+03,2.112232415902140588e+02,2.247700000000000031e+00
6.894760000000000666e+00,2.000000000000000888e+00,5.515808000000000932e-01,1.658900000000000091e+03,2.255555555555555145e+02,2.915399999999999991e+00
6.894760000000000666e+00,2.000000000000000888e+00,5.860546000000000921e-01,1.658900000000000091e+03,2.231498470948012027e+02,2.789299999999999891e+00
6.894760000000000666e+00,2.000000000000000888e+00,6.205284000000000910e-01,1.658900000000000091e+03,2.208358817533129468e+02,2.676200000000000134e+00
6.894760000000000666e+00,2.000000000000000888e+00,6.550022000000000899e-01,1.658900000000000091e+03,2.186136595310906898e+02,2.574100000000000055e+00
6.894760000000000666e+00,2.000000000000000888e+00,6.894760000000000888e-01,1.658900000000000091e+03,2.164831804281345171e+02,2.481500000000000039e+00
6.894760000000000666e+00,2.000000000000000888e+00,7.239497999999999767e-01,1.658900000000000091e+03,2.144240570846075400e+02,2.396999999999999797e+00
6.894760000000000666e+00,2.000000000000000888e+00,7.584236000000000866e-01,1.658900000000000091e+03,2.124260958205912289e+02,2.319700000000000095e+00
6.894760000000000666e+00,2.000000000000000888e+00,7.928974000000000855e-01,1.658900000000000091e+03,2.104994903160040565e+02,2.248600000000000154e+00
6.894760000000000666e+00,2.050000000000000711e+00,5.515808000000000932e-01,1.653099999999999909e+03,2.247706422018348462e+02,2.916399999999999881e+00
6.894760000000000666e+00,2.050000000000000711e+00,5.860546000000000921e-01,1.653099999999999909e+03,2.223649337410805344e+02,2.790200000000000014e+00
6.894760000000000666e+00,2.050000000000000711e+00,6.205284000000000910e-01,1.653099999999999909e+03,2.200713557594291387e+02,2.677000000000000046e+00
6.894760000000000666e+00,2.050000000000000711e+00,6.550022000000000899e-01,1.653099999999999909e+03,2.178593272171253545e+02,2.574899999999999967e+00
6.894760000000000666e+00,2.050000000000000711e+00,6.894760000000000888e-01,1.653099999999999909e+03,2.157288481141692102e+02,2.482200000000000184e+00
6.894760000000000666e+00,2.050000000000000711e+00,7.239497999999999767e-01,1.653099999999999909e+03,2.136697247706421763e+02,2.397699999999999942e+00
6.894760000000000666e+00,2.050000000000000711e+00,7.584236000000000866e-01,1.653099999999999909e+03,2.116819571865443095e+02,2.320300000000000029e+00
6.894760000000000666e+00,2.050000000000000711e+00,7.928974000000000855e-01,1.653099999999999909e+03,2.097553516819571655e+02,2.249200000000000088e+00
6.894760000000000666e+00,2.100000000000000533e+00,5.515808000000000932e-01,1.647200000000000045e+03,2.239857288481141779e+02,2.916799999999999837e+00
6.894760000000000666e+00,2.100000000000000533e+00,5.860546000000000921e-01,1.647200000000000045e+03,2.215902140672782821e+02,2.790700000000000180e+00
6.894760000000000666e+00,2.100000000000000533e+00,6.205284000000000910e-01,1.647200000000000045e+03,2.192966360856269148e+02,2.677400000000000002e+00
6.894760000000000666e+00,2.100000000000000533e+00,6.550022000000000899e-01,1.647200000000000045e+03,2.170846075433231306e+02,2.575299999999999923e+00
6.894760000000000666e+00,2.100000000000000533e+00,6.894760000000000888e-01,1.647200000000000045e+03,2.149643221202854306e+02,2.482600000000000140e+00
6.894760000000000666e+00,2.100000000000000533e+00,7.239497999999999767e-01,1.647200000000000045e+03,2.129153924566768410e+02,2.398000000000000131e+00
6.894760000000000666e+00,2.100000000000000533e+00,7.584236000000000866e-01,1.647200000000000045e+03,2.109378185524974469e+02,2.320600000000000218e+00
6.894760000000000666e+00,2.100000000000000533e+00,7.928974000000000855e-01,1.647200000000000045e+03,2.090214067278287473e+02,2.249499999999999833e+00
6.894760000000000666e+00,2.150000000000000799e+00,5.515808000000000932e-01,1.641400000000000091e+03,2.231906218144750085e+02,2.916999999999999815e+00
6.894760000000000666e+00,2.150000000000000799e+00,5.860546000000000921e-01,1.641400000000000091e+03,2.208053007135575854e+02,2.790799999999999947e+00
6.894760000000000666e+00,2.150000000000000799e+00,6.205284000000000910e-01,1.641400000000000091e+03,2.185219164118246340e+02,2.677599999999999980e+00
6.894760000000000666e+00,2.150000000000000799e+00,6.550022000000000899e-01,1.641400000000000091e+03,2.163200815494393225e+02,2.575400000000000134e+00
6.894760000000000666e+00,2.150000000000000799e+00,6.894760000000000888e-01,1.641400000000000091e+03,2.142099898063200669e+02,2.482699999999999907e+00
6.894760000000000666e+00,2.150000000000000799e+00,7.239497999999999767e-01,1.641400000000000091e+03,2.121712538226299785e+02,2.398200000000000109e+00
6.894760000000000666e+00,2.150000000000000799e+00,7.584236000000000866e-01,1.641400000000000091e+03,2.101936799184505560e+02,2.320800000000000196e+00
6.894760000000000666e+00,2.150000000000000799e+00,7.928974000000000855e-01,1.641400000000000091e+03,2.082874617737003007e+02,2.249600000000000044e+00
6.894760000000000666e+00,2.200000000000001066e+00,5.515808000000000932e-01,1.635599999999999909e+03,2.224057084607543402e+02,2.916799999999999837e+00
6.894760000000000666e+00,2.200000000000001066e+00,5.860546000000000921e-01,1.635599999999999909e+03,2.200305810397553330e+02,2.790700000000000180e+00
6.894760000000000666e+00,2.200000000000001066e+00,6.205284000000000910e-01,1.635599999999999909e+03,2.177471967380224100e+02,2.677500000000000213e+00
6.894760000000000666e+00,2.200000000000001066e+00,6.550022000000000899e-01,1.635599999999999909e+03,2.155657492354739873e+02,2.575299999999999923e+00
6.894760000000000666e+00,2.200000000000001066e+00,6.894760000000000888e-01,1.635599999999999909e+03,2.134556574923547316e+02,2.482600000000000140e+00
6.894760000000000666e+00,2.200000000000001066e+00,7.239497999999999767e-01,1.635599999999999909e+03,2.114169215086646147e+02,2.398099999999999898e+00
6.894760000000000666e+00,2.200000000000001066e+00,7.584236000000000866e-01,1.635599999999999909e+03,2.094495412844036366e+02,2.320699999999999985e+00
6.894760000000000666e+00,2.200000000000001066e+00,7.928974000000000855e-01,1.635599999999999909e+03,2.075535168195718541e+02,2.249600000000000044e+00
6.894760000000000666e+00,2.250000000000000888e+00,5.515808000000000932e-01,1.629900000000000091e+03,2.216207951070336151e+02,2.916399999999999881e+00
6.894760000000000666e+00,2.250000000000000888e+00,5.860546000000000921e-01,1.629900000000000091e+03,2.192558613659531090e+02,2.790299999999999780e+00
6.894760000000000666e+00,2.250000000000000888e+00,6.205284000000000910e-01,1.629900000000000091e+03,2.169826707441386020e+02,2.677099999999999813e+00
6.894760000000000666e+00,2.250000000000000888e+00,6.550022000000000899e-01,1.629900000000000091e+03,2.148012232415901792e+02,2.575000000000000178e+00
6.894760000000000666e+00,2.250000000000000888e+00,6.894760000000000888e-01,1.629900000000000091e+03,2.127013251783893679e+02,2.482299999999999951e+00
6.894760000000000666e+00,2.250000000000000888e+00,7.239497999999999767e-01,1.629900000000000091e+03,2.106727828746176954e+02,2.397800000000000153e+00
6.894760000000000666e+00,2.250000000000000888e+00,7.584236000000000866e-01,1.629900000000000091e+03,2.087155963302752184e+02,2.320500000000000007e+00
6.894760000000000666e+00,2.250000000000000888e+00,7.928974000000000855e-01,1.629900000000000091e+03,2.068195718654434359e+02,2.249400000000000066e+00
6.894760000000000666e+00,2.300000000000000711e+00,5.515808000000000932e-01,1.624200000000000045e+03,2.208460754332313911e+02,2.915799999999999947e+00
6.894760000000000666e+00,2.300000000000000711e+00,5.860546000000000921e-01,1.624200000000000045e+03,2.184913353720693294e+02,2.789800000000000058e+00
6.894760000000000666e+00,2.300000000000000711e+00,6.205284000000000910e-01,1.624200000000000045e+03,2.162283384301732667e+02,2.676699999999999857e+00
6.894760000000000666e+00,2.300000000000000711e+00,6.550022000000000899e-01,1.624200000000000045e+03,2.140468909276248723e+02,2.574600000000000222e+00
6.894760000000000666e+00,2.300000000000000711e+00,6.894760000000000888e-01,1.624200000000000045e+03,2.119571865443425054e+02,2.481899999999999995e+00
6.894760000000000666e+00,2.300000000000000711e+00,7.239497999999999767e-01,1.624200000000000045e+03,2.099388379204892772e+02,2.397499999999999964e+00
6.894760000000000666e+00,2.300000000000000711e+00,7.584236000000000866e-01,1.624200000000000045e+03,2.079918450560652445e+02,2.320100000000000051e+00
6.894760000000000666e+00,2.300000000000000711e+00,7.928974000000000855e-01,1.624200000000000045e+03,2.060958205912334336e+02,2.249099999999999877e+00
6.894760000000000666e+00,2.350000000000000977e+00,5.515808000000000932e-01,1.618599999999999909e+03,2.200815494393475831e+02,2.915099999999999802e+00
6.894760000000000666e+00,2.350000000000000977e+00,5.860546000000000921e-01,1.618599999999999909e+03,2.177268093781855214e+02,2.789099999999999913e+00
6.894760000000000666e+00,2.350000000000000977e+00,6.205284000000000910e-01,1.618599999999999909e+03,2.154740061162079598e+02,2.676000000000000156e+00
6.894760000000000666e+00,2.350000000000000977e+00,6.550022000000000899e-01,1.618599999999999909e+03,2.133027522935779814e+02,2.573999999999999844e+00
6.894760000000000666e+00,2.350000000000000977e+00,6.894760000000000888e-01,1.618599999999999909e+03,2.112232415902140588e+02,2.481399999999999828e+00
6.894760000000000666e+00,2.350000000000000977e+00,7.239497999999999767e-01,1.618599999999999909e+03,2.092150866462793033e+02,2.396999999999999797e+00
6.894760000000000666e+00,2.350000000000000977e+00,7.584236000000000866e-01,1.618599999999999909e+03,2.072680937818552422e+02,2.319700000000000095e+00
6.894760000000000666e+00,2.350000000000000977e+00,7.928974000000000855e-01,1.618599999999999909e+03,2.053822629969418756e+02,2.248600000000000154e+00
6.894760000000000666e+00,2.400000000000001243e+00,5.515808000000000932e-01,1.613099999999999909e+03,2.193170234454638035e+02,2.914099999999999913e+00
6.894760000000000666e+00,2.400000000000001243e+00,5.860546000000000921e-01,1.613099999999999909e+03,2.169724770642201861e+02,2.788199999999999790e+00
